Word,Meaning,POS,Phonetic,Example,Translation,Note,Unit
remove,移除,动,rɪˈmuːv,Unusable items were removed from the inventory to streamline operations.,从库存中删除了无法使用的物品，以简化运营。,【名】removal 去除,19
rear,后面的，后部的,动,rɪə,The rear of the building offers a scenic view of the mountains.,从大楼后方可以眺望群山。,【固】rear window 汽车后风挡玻璃,19
select,选择,动,sɪˈlɛkt,Choose and select your favorite item from the menu.,从菜单上选择您最喜欢的菜品。,【名】selection 挑选，供选择的范围,19
furthermore,此外，而且,副,ˈfɜːðəˈmɔː,Furthermore the study indicates a need for more detailed analysis.,此外，研究还表明需要进行更详细的分析。,,19
moreover,此外，并且,副,ˌmɔːˈrəʊvə,Moreover the new policy benefits all employees.,此外，新政策还惠及所有员工。,,19
charity,慈善事业,名,ˈʧærəti,The charity organization raised funds for a noble cause.,慈善组织为一项崇高的事业筹集资金。,,19
donation,捐赠,名,dəʊˈneɪʃᵊn,The charity received a generous donation.,慈善机构收到了一笔慷慨的捐款。,,19
tend,倾向于,动,tɛnd,Flowers tend to bloom in the spring.,春暖花开。,【名】tendency 倾向,19
venture,冒险，投机，风险投资,名,ˈvɛnʧə,Starting a new business is a risky venture.,创业是有风险的。,,19
innovative,创新的，革新的,形,ˈɪnəvətɪv,The innovative idea sparked everyone's interest.,创新的想法激发了大家的兴趣。,【动】innovate 创新；【名】innovation 创新,19
narrow,狭窄的,动,ˈnærəʊ,The narrow path through the dense forest made it challenging to navigate.,穿过密林的小路很窄，走起来很有难度。,,19
workload,工作量,名,ˈwɜːkˌləʊd,Managing a heavy workload often requires effective time management.,处理繁重的工作量通常需要有效的时间管理。,,19
spread,传播,动,sprɛd,The chef spread the ingredients evenly across the pizza dough.,厨师将配料均匀地铺在披萨面团上。,,19
appliance,电器用品,名,əˈplaɪəns,The kitchen appliance was designed to make cooking easier.,厨房用具的设计是为了让烹饪变得更简单。,,19
stove,火炉,名,stəʊv,Cooking dinner became much easier with the new stove in the kitchen.,厨房里有了新炉灶，做晚饭变得容易多了。,,19
cupboard,橱柜,名,ˈkʌbəd,The kitchen cupboard holds various ingredients and cooking utensils.,厨房的橱柜里摆放着各种食材和烹饪用具。,,19
unless,除非,连,ʌnˈlɛs,I won't go unless you come with me.,除非你和我一起去，否则我是不会去的。,,19
courtesy,礼节,名,ˈkɜːtɪsi,Common courtesy dictates that you should hold the door for the person behind you.,出于礼貌，您应该为后面的人开车门。,,19
recall,回忆，回想起,动,rɪˈkɔːl,The company decided to recall a faulty product batch due to safety concerns.,出于安全考虑，公司决定召回一批有问题的产品。,名词一样,19
restrict,限制,动,rɪˈstrɪkt,The company decided to restrict access to sensitive information for security reasons.,出于安全考虑，公司决定限制对敏感信息的访问。,,19
reimbursement,退款，偿还，报销,名,ˌriːɪmˈbɜːsmənt,Expenses incurred during business trip expenses is eligible for reimbursement.,出差期间的费用可以报销。,,19
preparatory,预备的,形,prɪˈpærətᵊri,The preparatory phase involved gathering necessary resources and planning for the project.,筹备阶段包括收集必要的资源和规划项目。,,19
ongoing,持续存在的，正在进行的,形,ˈɒŋˌɡəʊɪŋ,Ongoing projects require consistent dedication and effort.,持续的项目需要持续的奉献和努力。,,19
double,加倍,动,ˈdʌbᵊl,The population of the city has doubled in the last decade.,城市人口在过去十年中翻了一番。,,19
population,人口,名,ˌpɒpjəˈleɪʃᵊn,The rapid growth of the city's population necessitates improved infrastructure and services.,城市人口的快速增长要求改善基础设施和服务。,【形】populated 人口稠密的,19
fountain,喷泉,名,ˈfaʊntɪn,The city square features a beautiful fountain as its centerpiece.,城市广场的中心是一座美丽的喷泉。,,19
renewal,更新,名,rɪˈnjuːəl,The renewal of the city park brought new life to the community.,城市公园的重建为社区带来了新的活力。,【动】renew 更新,19
largely,多半，主要地，大量地,副,ˈlɑːʤli,The success was largely due to teamwork.,成功主要归功于团队合作。,,19
circumstance,情况,名,ˈsɜːkəmstɑːns,Success depends on how one navigates circumstances and adapts to change.,成功取决于一个人如何驾驭环境和适应变化。,,19
characteristic,特征，特点,名,ˌkærəktəˈrɪstɪk,One characteristic of successful entrepreneurs is resilience.,成功企业家的一个特点是坚韧不拔。,【形】典型的，独特的,19
partnership,合作，伙伴关系,名,ˈpɑːtnəʃɪp,The successful partnership led to shared success.,成功的伙伴关系带来了共同的成功。,,19
taste,品尝,动,teɪst,Try a small bite to taste the new recipe.,尝一小口新食谱的味道。,【其他—名】味道,19
commercial,商业的,形,kəˈmɜːʃᵊl,The commercial success of the product exceeded expectations.,产品在商业上的成功超出了预期。,【名】commerce 商业,19
defective,有瑕疵的,形,dɪˈfɛktɪv,The product was returned due to a defective part.,产品因部件有缺陷而被退回。,【名】defect 缺陷,19
label,标签，商标,名,ˈleɪbᵊl,The label on the product provides information about its ingredients.,产品上的标签提供了有关其成分的信息。,【其他—动】贴标签，归类为...,19
standard,标准的,形,ˈstændəd,The product meets the industry standard for quality.,产品符合行业质量标准。,【其他—名】标准,20
warranty,保证书，保修,名,ˈwɒrᵊnti,The product comes with a one-year warranty.,产品保修一年。,,20
plus,外加,介,plʌs,The test had 20 questions plus an extra bonus one.,测试共有 20 道题，外加一道附加题。,,20
warehouse,仓库,名,ˈweəhaʊs,The warehouse stores a large inventory of products.,仓库里储存了大量的产品。,,20
catering,饮食服务,名,ˈkeɪtərɪŋ,The catering service provided a delicious spread for the corporate event.,餐饮服务为公司活动提供了美味佳肴。,【动】 cater for... 为...提供服务,20
serve,服务,动,sɜːv,The restaurant strives to serve diners with delicious meals.,餐厅努力为食客提供美味佳肴。,【名】service 服务；【名】servant 侍者,20
diner,食客,名,ˈdaɪnə,The diners at the restaurant enjoyed a variety of dishes from the menu.,餐厅里的食客们品尝着菜单上的各种菜肴。,【动】dine 用餐,20
reopen,重新开张,动,ˌriːˈəʊpᵊn,The restaurant will reopen next week after extensive renovations.,餐厅将在大规模装修后于下周重新开业。,【名】reopening 重开,20
charge,收费；充电,动,ʧɑːʤ,The restaurant will charge a fee for late cancellations.,餐厅会对过晚取消的客人收取一定的费用。,,20
location,场所,名,ləʊˈkeɪʃᵊn,The restaurant's location is convenient for it's near the city center.,餐厅的位置靠近市中心，非常方便。,,20
financial,财政的，金融的,形,faɪˈnænʃᵊl,The financial report shows an increase in profits this quarter.,财务报告显示，本季度利润有所增长。,【名】finance 金融，财政,20
performer,演员，表演者,名,pəˈfɔːmə,The talented performer entertained the audience with a captivating show.,才华横溢的表演者为观众带来了一场引人入胜的表演。,【动】perform 表演；【名】performance 表演,20
consequence,结果,名,ˈkɒnsɪkwəns,Failing to meet deadlines can have serious consequences for the project.,不遵守截止日期会给项目带来严重后果。,,20
refund,返金 退款,名,ˈriːfʌnd,Dissatisfied customers may request a refund for their purchase.,不满意的顾客可以要求退款。,【其他—动】【音】/riːˈfʌnd/,20
learning,学习,名,ˈlɜːnɪŋ,Continuous learning is important for personal growth.,不断学习对个人成长很重要。,,20
acquire,获得；习得,动,əˈkwaɪə,The museum recently acquired a rare collection of artifacts.,博物馆最近获得了一批珍贵文物。,【名】acquisition,20
display,展示,动,dɪˈspleɪ,The displayed impressive ancient artifacts.,博物馆展出的古代文物令人印象深刻。,【其他—名】,20
broad,宽阔的,形,brɔːd,The museum featured a broad collection of artworks.,博物馆收藏了大量艺术品。,,20
ancient,古老的,形,ˈeɪnʃᵊnt,The museum houses an impressive collection of ancient artifacts.,博物馆收藏了大量古代文物，令人印象深刻。,【名】antiquity 古代，古老,20
hold,握，举办，持续,动,həʊld,The museum held an exhibition for many ancient artifacts.,博物馆举办了古代文物的展览。,,20
exhibit,展出，展览,名,ɪɡˈzɪbɪt,The museum will hold an exhibit for paintings from the Renaissance period.,博物馆将展出文艺复兴时期的绘画作品。,,20
curator,馆长,名,kjʊəˈreɪtə,The museum curator is responsible for managing the art collection.,博物馆馆长负责管理艺术收藏品。,,20
exposition,博览会,名,ˌɛkspəˈzɪʃᵊn,The exposition showcased the latest technological innovations.,博览会展示了最新的技术创新。,,20
fair,展销会，商品交易会，集市,名,feə,The fair showcased local artisans and their crafts.,博览会展示了当地工匠的手工艺品。,【其他—形】公平的,20
undergo,经历，忍受,动,ˌʌndəˈɡəʊ,Patients may undergo various medical tests for diagnosis.,病人可能会接受各种医学检查以进行诊断。,,20
tag,标签,名,tæɡ,Tags can help us easily identify our luggage at the airport.,标签可以帮助我们在机场轻松识别行李。,,20
edit,编辑,动,ˈɛdɪt,The edited manuscript showed significant improvements.,编辑过的手稿有了重大改进。,【名】edition 版，版本,20
distraction,分心,名,dɪˈstrækʃᵊn,Avoid distractions to maintain focus and productivity in the workplace.,避免分心，在工作中保持注意力和工作效率。,【动】 distract 使分心,20
